number_of_elements, start_time, end_time, duration, result
4024, 1571596938124, 1571596938142, 18, true
4025, 1571596938142, 1571596938160, 18, true
4026, 1571596938160, 1571596938178, 18, true
4027, 1571596938178, 1571596938195, 17, true
4028, 1571596938195, 1571596938212, 17, true
4029, 1571596938212, 1571596938230, 18, true
4030, 1571596938230, 1571596938247, 17, true
4031, 1571596938247, 1571596938264, 17, true
4032, 1571596938264, 1571596938281, 17, true
4033, 1571596938281, 1571596938299, 18, true
4034, 1571596938299, 1571596938317, 18, true
4035, 1571596938317, 1571596938335, 18, true
4036, 1571596938335, 1571596938354, 19, true
4037, 1571596938354, 1571596938372, 18, true
4038, 1571596938372, 1571596938390, 18, true
4039, 1571596938390, 1571596938407, 17, true
4040, 1571596938407, 1571596938425, 18, true
4041, 1571596938425, 1571596938443, 18, true
4042, 1571596938443, 1571596938460, 17, true
4043, 1571596938460, 1571596938478, 18, true
4044, 1571596938478, 1571596938496, 18, true
4045, 1571596938496, 1571596938514, 18, true
4046, 1571596938514, 1571596938532, 18, true
4047, 1571596938532, 1571596938551, 19, true
4048, 1571596938551, 1571596938569, 18, true
4049, 1571596938569, 1571596938587, 18, true
4050, 1571596938587, 1571596938605, 18, true
4051, 1571596938605, 1571596938623, 18, true
4052, 1571596938623, 1571596938641, 18, true
4053, 1571596938641, 1571596938658, 17, true
4054, 1571596938658, 1571596938676, 18, true
4055, 1571596938676, 1571596938693, 17, true
4056, 1571596938693, 1571596938711, 18, true
4057, 1571596938711, 1571596938732, 21, true
4058, 1571596938732, 1571596938750, 18, true
4059, 1571596938750, 1571596938768, 18, true
4060, 1571596938768, 1571596938786, 18, true
4061, 1571596938786, 1571596938804, 18, true
4062, 1571596938804, 1571596938822, 18, true
4063, 1571596938822, 1571596938841, 19, true
4064, 1571596938841, 1571596938859, 18, true
4065, 1571596938859, 1571596938876, 17, true
4066, 1571596938876, 1571596938894, 18, true
4067, 1571596938894, 1571596938911, 17, true
4068, 1571596938911, 1571596938929, 18, true
4069, 1571596938929, 1571596938948, 19, true
4070, 1571596938948, 1571596938966, 18, true
4071, 1571596938966, 1571596938985, 19, true
4072, 1571596938985, 1571596939003, 18, true
4073, 1571596939003, 1571596939021, 18, true
4074, 1571596939021, 1571596939040, 19, true
4075, 1571596939040, 1571596939057, 17, true
4076, 1571596939057, 1571596939075, 18, true
4077, 1571596939075, 1571596939093, 18, true
4078, 1571596939093, 1571596939111, 18, true
4079, 1571596939111, 1571596939129, 18, true
4080, 1571596939129, 1571596939147, 18, true
4081, 1571596939147, 1571596939166, 19, true
4082, 1571596939166, 1571596939184, 18, true
4083, 1571596939184, 1571596939202, 18, true
4084, 1571596939202, 1571596939221, 19, true
4085, 1571596939221, 1571596939239, 18, true
4086, 1571596939239, 1571596939258, 19, true
4087, 1571596939258, 1571596939276, 18, true
4088, 1571596939276, 1571596939294, 18, true
4089, 1571596939294, 1571596939312, 18, true
4090, 1571596939312, 1571596939330, 18, true
4091, 1571596939330, 1571596939348, 18, true
4092, 1571596939348, 1571596939366, 18, true
4093, 1571596939366, 1571596939385, 19, true
4094, 1571596939385, 1571596939403, 18, true
4095, 1571596939403, 1571596939422, 19, true
4096, 1571596939422, 1571596939441, 19, true
4097, 1571596939441, 1571596939460, 19, true
4098, 1571596939460, 1571596939479, 19, true
4099, 1571596939479, 1571596939497, 18, true
4100, 1571596939497, 1571596939515, 18, true
4101, 1571596939515, 1571596939534, 19, true
4102, 1571596939534, 1571596939551, 17, true
4103, 1571596939551, 1571596939570, 19, true
4104, 1571596939570, 1571596939588, 18, true
4105, 1571596939588, 1571596939607, 19, true
4106, 1571596939607, 1571596939626, 19, true
4107, 1571596939626, 1571596939645, 19, true
4108, 1571596939645, 1571596939664, 19, true
4109, 1571596939664, 1571596939682, 18, true
4110, 1571596939682, 1571596939700, 18, true
4111, 1571596939700, 1571596939718, 18, true
4112, 1571596939718, 1571596939737, 19, true
4113, 1571596939737, 1571596939755, 18, true
4114, 1571596939755, 1571596939773, 18, true
4115, 1571596939773, 1571596939792, 19, true
4116, 1571596939792, 1571596939811, 19, true
4117, 1571596939811, 1571596939830, 19, true
4118, 1571596939830, 1571596939849, 19, true
4119, 1571596939849, 1571596939869, 20, true
4120, 1571596939869, 1571596939888, 19, true
4121, 1571596939888, 1571596939906, 18, true
4122, 1571596939906, 1571596939925, 19, true
4123, 1571596939925, 1571596939943, 18, true
4124, 1571596939943, 1571596939962, 19, true
4125, 1571596939962, 1571596939981, 19, true
4126, 1571596939981, 1571596940000, 19, true
4127, 1571596940000, 1571596940019, 19, true
4128, 1571596940019, 1571596940038, 19, true
4129, 1571596940038, 1571596940057, 19, true
4130, 1571596940057, 1571596940076, 19, true
4131, 1571596940076, 1571596940094, 18, true
4132, 1571596940094, 1571596940113, 19, true
4133, 1571596940113, 1571596940131, 18, true
4134, 1571596940131, 1571596940150, 19, true
4135, 1571596940150, 1571596940168, 18, true
4136, 1571596940168, 1571596940187, 19, true
4137, 1571596940187, 1571596940206, 19, true
4138, 1571596940206, 1571596940225, 19, true
4139, 1571596940225, 1571596940245, 20, true
4140, 1571596940245, 1571596940264, 19, true
4141, 1571596940264, 1571596940284, 20, true
4142, 1571596940284, 1571596940302, 18, true
4143, 1571596940302, 1571596940320, 18, true
4144, 1571596940320, 1571596940340, 20, true
4145, 1571596940340, 1571596940359, 19, true
4146, 1571596940359, 1571596940377, 18, true
4147, 1571596940377, 1571596940397, 20, true
4148, 1571596940397, 1571596940417, 20, true
4149, 1571596940417, 1571596940436, 19, true
4150, 1571596940436, 1571596940456, 20, true
4151, 1571596940456, 1571596940475, 19, true
4152, 1571596940475, 1571596940494, 19, true
4153, 1571596940494, 1571596940513, 19, true
4154, 1571596940513, 1571596940532, 19, true
4155, 1571596940532, 1571596940551, 19, true
4156, 1571596940551, 1571596940570, 19, true
4157, 1571596940570, 1571596940588, 18, true
4158, 1571596940589, 1571596940608, 19, true
4159, 1571596940608, 1571596940628, 20, true
4160, 1571596940628, 1571596940648, 20, true
4161, 1571596940648, 1571596940667, 19, true
4162, 1571596940667, 1571596940687, 20, true
4163, 1571596940687, 1571596940706, 19, true
4164, 1571596940706, 1571596940725, 19, true
4165, 1571596940725, 1571596940744, 19, true
4166, 1571596940744, 1571596940763, 19, true
4167, 1571596940763, 1571596940781, 18, true
4168, 1571596940781, 1571596940800, 19, true
4169, 1571596940800, 1571596940820, 20, true
4170, 1571596940820, 1571596940840, 20, true
4171, 1571596940840, 1571596940860, 20, true
4172, 1571596940860, 1571596940881, 21, true
4173, 1571596940881, 1571596940900, 19, true
4174, 1571596940900, 1571596940920, 20, true
4175, 1571596940920, 1571596940940, 20, true
4176, 1571596940940, 1571596940959, 19, true
4177, 1571596940959, 1571596940978, 19, true
4178, 1571596940978, 1571596940996, 18, true
4179, 1571596940996, 1571596941015, 19, true
4180, 1571596941015, 1571596941034, 19, true
4181, 1571596941034, 1571596941054, 20, true
4182, 1571596941054, 1571596941073, 19, true
4183, 1571596941073, 1571596941093, 20, true
4184, 1571596941093, 1571596941113, 20, true
4185, 1571596941113, 1571596941132, 19, true
4186, 1571596941132, 1571596941152, 20, true
4187, 1571596941152, 1571596941171, 19, true
4188, 1571596941171, 1571596941190, 19, true
4189, 1571596941190, 1571596941209, 19, true
4190, 1571596941209, 1571596941228, 19, true
4191, 1571596941228, 1571596941248, 20, true
4192, 1571596941248, 1571596941267, 19, true
4193, 1571596941267, 1571596941287, 20, true
4194, 1571596941287, 1571596941306, 19, true
4195, 1571596941306, 1571596941326, 20, true
4196, 1571596941326, 1571596941346, 20, true
4197, 1571596941346, 1571596941366, 20, true
4198, 1571596941366, 1571596941384, 18, true
4199, 1571596941385, 1571596941403, 18, true
4200, 1571596941403, 1571596941422, 19, true
4201, 1571596941422, 1571596941441, 19, true
4202, 1571596941441, 1571596941465, 24, true
4203, 1571596941465, 1571596941488, 23, true
4204, 1571596941488, 1571596941508, 20, true
4205, 1571596941508, 1571596941530, 22, true
4206, 1571596941530, 1571596941552, 22, true
4207, 1571596941552, 1571596941572, 20, true
4208, 1571596941572, 1571596941591, 19, true
4209, 1571596941591, 1571596941610, 19, true
4210, 1571596941610, 1571596941629, 19, true
4211, 1571596941629, 1571596941648, 19, true
4212, 1571596941648, 1571596941668, 20, true
4213, 1571596941668, 1571596941688, 20, true
4214, 1571596941688, 1571596941708, 20, true
4215, 1571596941708, 1571596941728, 20, true
4216, 1571596941728, 1571596941751, 23, true
4217, 1571596941751, 1571596941776, 25, true
4218, 1571596941776, 1571596941802, 26, true
4219, 1571596941802, 1571596941825, 23, true
4220, 1571596941825, 1571596941846, 21, true
4221, 1571596941846, 1571596941866, 20, true
4222, 1571596941866, 1571596941887, 21, true
4223, 1571596941887, 1571596941907, 20, true
4224, 1571596941907, 1571596941927, 20, true
4225, 1571596941927, 1571596941949, 22, true
4226, 1571596941949, 1571596941969, 20, true
4227, 1571596941969, 1571596941989, 20, true
4228, 1571596941989, 1571596942008, 19, true
4229, 1571596942008, 1571596942027, 19, true
4230, 1571596942027, 1571596942047, 20, true
4231, 1571596942047, 1571596942066, 19, true
4232, 1571596942066, 1571596942085, 19, true
4233, 1571596942085, 1571596942104, 19, true
